route_id,route_short_name,route_long_name,route_type
D44-ANP10,D44-ANP10,Depot-44 Anjanapura ⇔ Anjanapura 10th Block,3
D45G-YSTF,D45G-YSTF,Depot-45 Gate ⇔ 5th Phase Yelahanka New Town,3
D45-ATR,D45-ATR,Depot-45 Gate ⇔ Atturu,3
500-A D45-BEMLF,500-A,Depot-45 Gate ⇔ BEML Factory,3
401-RC D45-BEML5,401-RC,Depot-45 Gate ⇔ BEML Layout 5th stage,3
507-K D45-CKB,507-K,Depot-45 Gate ⇔ Chikka Banavara,3
D45G-DBH,D45G-DBH,Depot-45 Gate ⇔ Dodda Bettahalli,3
D-45G-DWN,D-45G-DWN,Depot-45 Gate ⇔ Dwaraka Nagara,3
D45-TDL-HBLB,D45-TDL-HBLB,Depot-45 Gate ⇔ Hebbala Bridge,3
266 D45G-SVK-HSG,266,Depot-45 Gate ⇔ Hesaraghatta,3
267 D45G-HSG,267 D45G-HSG,Depot-45 Gate ⇔ Hesaraghatta,3
267-A D45G-HSG,267-A,Depot-45 Gate ⇔ Hesaraghatta,3
502-G D45G-ITPL,502-G,Depot-45 Gate ⇔ ITPL,3
266-R D45-JKBN,266-R,Depot-45 Gate ⇔ JK Basavanna Nagara,3
D45G-CKB-JHC,D45G-CKB-JHC,Depot-45 Gate ⇔ Jalahalli Cross,3
D45G-JHMS,D45G-JHMS,Depot-45 Gate ⇔ Jalahalli Cross  Metro Station Departure,3
MF-23E D45-JHMS,MF-23E,Depot-45 Gate ⇔ Jalahalli Cross Metro Station Arrival,3
271-T D45-JGA,271-T,Depot-45 Gate ⇔ Janapriya Greenwood Apartment,3
266 D45G-MSP-KMT,266,Depot-45 Gate ⇔ KR Market,3
288 D45-TDL-KMT,288,Depot-45 Gate ⇔ KR Market,3
266-C D45-KKL,266-C,Depot-45 Gate ⇔ Kakolu,3
271-C D45G-SGP-KBS,271-C,Depot-45 Gate ⇔ Kempegowda Bus Station,3
276 D45-VRP-KBS,276,Depot-45 Gate ⇔ Kempegowda Bus Station,3
288-H D45-TDL-KBS,288-H,Depot-45 Gate ⇔ Kempegowda Bus Station,3
D45G-MKC-RMG-VSD KBS,D45G-MKC-RMG-VSD,Depot-45 Gate ⇔ Kempegowda Bus Station,3
288-G D45G-KDCB,288-G,Depot-45 Gate ⇔ Kodigehalli Canara Bank Colony,3
266-M D45-KDSH,266-M,Depot-45 Gate ⇔ Kondashettyhalli,3
250-DT D45G-KDGC,250-DT,Depot-45 Gate ⇔ Kuduregere Madanayakanahalli,3
266-T D45-LXP,266-T,Depot-45 Gate ⇔ Lakshmipura,3
266-K D45-MDPH,266-K,Depot-45 Gate ⇔ Madappanahalli,3
253 D45-JHC-MGH,253,Depot-45 Gate ⇔ Madugirihalli,3
266-A D45G-MKTR,266-A,Depot-45 Gate ⇔ Muthkur,3
266-G D45-MTGHL,266-G,Depot-45 Gate ⇔ Muthugadahalli Hostel,3
D45G-NCBS,D45G-NCBS,Depot-45 Gate ⇔ NCBS College,3
D45-SMRP,D45-SMRP,Depot-45 Gate ⇔ Shamarajapura,3
CALLBUS-7,CALLBUS-7,Depot-45 Gate ⇔ Shanthinagara Bus Station,3
290-S D45G-TDL-SBS,290-S,Depot-45 Gate ⇔ Shivajinagara Bus Station,3
288-DA D45G-SKB,288-DA,Depot-45 Gate ⇔ Suvarna Karnataka Bus Stand,3
D45G-VRP,D45G-VRP,Depot-45 Gate ⇔ Vidyaranyapura Bus Station,3
D45G-YST,D45G-YST,Depot-45 Gate ⇔ Yelahanka Satellite Town,3
D45-D45G,D45-D45G,Depot-45 MS Palya ⇔ Depot-45 Gate,3
D45-MSP,D45-MSP,Depot-45 MS Palya ⇔ MS Palya,3
D46-PTML,D46-PTML,Depot-46 Sadenahalli ⇔ Patalamma Temple,3
D47G-BDHD,D47G-BDHD,Depot-47 Gate ⇔ Bidarahalli Dargah,3
D47G-KMSD,D47G-KMSD,Depot-47 Gate ⇔ Kammasandra,3
D47G-MRSD,D47G-MRSD,Depot-47 Gate ⇔ Marasandra,3
D47-D47G,D47-D47G,Depot-47 Manduru ⇔ Depot-47 Gate,3
D47-KMS,D47-KMS,Depot-47 Manduru ⇔ Kammasandra,3
D47-KMSD,D47-KMSD,Depot-47 Manduru ⇔ Kammasandra,3
D47-MDR,D47-MDR,Depot-47 Manduru ⇔ Mandur,3
D47-MRS,D47-MRS,Depot-47 Manduru ⇔ Marasandra,3
D48-BYB,D48-BYB,Depot-48 Byrathibande ⇔ Byrathi Bande,3
294-D D48G-AGP,294-D,Depot-48 Gate ⇔ Anagalipura,3
293-S D48G-BGLR,293-S,Depot-48 Gate ⇔ Bagalur,3
286-F D48G-KNP,286-F,Depot-48 Gate ⇔ K Narayanapura Main Bus Stand,3
D48G-KNP-NNH,D48G-KNP-NNH,Depot-48 Gate ⇔ Nagaresh Nagenahalli,3
D49-BDD,D49-BDD,Depot-49 Bidadi ⇔ Bidadi,3
D50-DVHNBS,D50-DVHNBS,Depot-50 Devanahalli ⇔ Devanahalli New Bus Station,3
D50-DVHOBS,D50-DVHOBS,Depot-50 Devanahalli ⇔ Devanahalli Old Bus Stand,3
D51G-KDGB,D51G-KDGB,Depot-51 Sadaramangala Departure ⇔ Kadugodi Bapuji Circle,3
D51G-KDG,D51G-KDG,Depot-51 Sadaramangala Departure ⇔ Kadugodi Bus Station,3
D51G-KDMS-KDG,D51G-KDMS-KDG,Depot-51 Sadaramangala Departure ⇔ Kadugodi Bus Station,3
315-E D51-KBS,315-E,Depot-51 Sadaramangala Departure ⇔ Kempegowda Bus Station,3
D51G-VRKD,D51G-VRKD,Depot-51 Sadaramangala Departure ⇔ Varthur Kodi,3
D51-D51G,D51-D51G,Depot-51 Sadaramangala ⇔ Depot-51 Sadaramangala Departure,3
297-F D52G-BVP,297-F,Depot-52 Departure ⇔ Bhovipalya,3
D52-BGLR-BYLHL,D52-BGLR-BYLHL,Depot-52 Departure ⇔ Byalahalli,3
401-AK-D52G-CKB,401-AK-D52G-CKB,Depot-52 Departure ⇔ Chikka Banavara,3
289-V D52-BLR-DVH,289-V,Depot-52 Departure ⇔ Devanahalli New Bus Station,3
297-G D52G-DCH,297-G,Depot-52 Departure ⇔ Dodda Cheemanahalli,3
289-C D52G-HNH,289-C,Depot-52 Departure ⇔ Hoovinayakanahalli,3
289-P D52G-HNS,289-P,Depot-52 Departure ⇔ Hunasuru,3
293-SA D52G-KMT,293-SA,Depot-52 Departure ⇔ KR Market,3
289-CB D52G-BLR-KBS,289-CB,Depot-52 Departure ⇔ Kempegowda Bus Station,3
293-S D52G-KBS,293-S,Depot-52 Departure ⇔ Kempegowda Bus Station,3
D52G-MRN,D52G-MRN,Depot-52 Departure ⇔ Maranayakanahalli,3
293-SB SBS-D52G,293-SB,Depot-52 Departure ⇔ Shivajinagara Bus Station,3
D52G-VVC,D52G-VVC,Depot-52 Departure ⇔ Vasantavihar Colony Billamaranahalli,3
282B D52G-VNC-YHKOT,282B,Depot-52 Departure ⇔ Yelahanka Old Town,3
289-P D52G-YHKOT,289-P,Depot-52 Departure ⇔ Yelahanka Old Town,3
D52-D52G,D52-D52G,Depot-52 Huttanahalli ⇔ Depot-52 Departure,3
D9-SRS-ISRQ,D9-SRS-ISRQ,Depot-9 ⇔ ISRO Quarters Jalahalli,3
297-B DVGH-KBS,297-B,Devaganahalli ⇔ Kempegowda Bus Station,3
306 DVG-HSK,306 DVG-HSK,Devanagondi ⇔ Hosakote Bus Stand (Old),3
297-J DVH-DBP,297-J,Devanahalli New Bus Station ⇔ Doddaballapura Bus Stand,3
298-V,298-V,Devanahalli New Bus Station ⇔ Doddaballapura Bus Stand,3
289-Y,289-Y,Devanahalli New Bus Station ⇔ Hosakote Bus Stand (Old),3
298-P,298-P,Devanahalli New Bus Station ⇔ Hosakote Bus Stand (Old),3
DVH-KDGK-KHR,DVH-KDGK-KHR,Devanahalli New Bus Station ⇔ Koyira,3
298-M DVH-HRH-VJP,298-M,Devanahalli New Bus Station ⇔ Vijayapura Bus Stand Jangamakote,3
297-M,297-M,Devanahalli Old Bus Stand ⇔ Doddaballapura Bus Stand,3
298-M DVH-VSD-KBS,298-M,Devanahalli Old Bus Stand ⇔ Kempegowda Bus Station,3
401AM DVH-MSP,401AM,Devanahalli Old Bus Stand ⇔ MS Palya,3
401-AM,401-AM,Devanahalli Old Bus Stand ⇔ Peenya 2nd Stage,3
298-MY DVH-YHKOT,298-MY,Devanahalli Old Bus Stand ⇔ Yelahanka Old Town,3
317-DS DSH-HSK-VRKD,317-DS,Devashettyhalli ⇔ Varthur Kodi,3
285-X DBR-KBS,285-X,Dibbur ⇔ Kempegowda Bus Station,3
223-D KGR-DBT,223-D,Dodda Basti ⇔ Kengeri Bus Station,3
223-A FLY,223-A FLY,Dodda Basti ⇔ Shivajinagara Bus Station,3
305-R DDH-SBS,305-R,Dodda Dasarahalli ⇔ Shivajinagara Bus Station,3
293 DBC-BGLR,293 DBC-BGLR,Dodda Gubbi Cross(Udupi Hotel) ⇔ Bagalur,3
240-J DML-CML-KMT,240-J,Dodda Maskal ⇔ KR Market (Kalasipalya),3
330-G DNV-D41G,330-G,Dodda Nekkundi ⇔ Depot-41 Gate,3
CHAKRA-16A,CHAKRA-16A,Dodda Nekkundi ⇔ Dodda Nekkundi,3
500-DP DNK-GGP,500-DP,Dodda Nekkundi ⇔ Goraguntepalya,3
285-MH,285-MH,Doddaballapura Bus Stand ⇔ Ghati Subramanya,3
285-ME,285-ME,Doddaballapura Bus Stand ⇔ Kanasawadi,3
285-MA -DBP-KBS,285-MA,Doddaballapura Bus Stand ⇔ Kempegowda Bus Station,3
228-C DKH-SBS,228-C,Doddakuntanahalli ⇔ Shivajinagara Bus Station,3
226-VC,226-VC,Dombara Doddy ⇔ KR Market (Kalasipalya),3
DMLMDA-SBS,DMLMDA-SBS,Domlur Marriad Accomodation ⇔ Shivajinagara Bus Station,3
399-D,399-D,Dommasandra ⇔ Anekal,3
334-E BRAB-BDG,334-E,Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Budigere,3
334-E,334-E,Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Hosakote Bus Stand (Old),3
334-E DBS-KDG,334-E,Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Kadugodi Bus Station,3
501-C DBP-HBL,501-C,Dubasipalya ⇔ Hebbala Bridge,3
507-C,507-C,Dwaraka Nagara ⇔ KR Pura Govt Hospital,3
285-JE DYVH-KBS,285-JE,Dyavarahalli ⇔ Kempegowda Bus Station,3
EJP-STJN,EJP-STJN,Ejipura ⇔ St Johns Hospital,3
378-D ELC-D12G,378-D,Electronic City 378 ⇔ Depot-12 Gate,3
378,378,Electronic City 378 ⇔ Kengeri Bus Station,3
KIA-8,KIA-8,Electronic City KIA ⇔ Kempegowda International Airport,3
NICE-5EB ELCW-BDD,NICE-5EB,Electronic City Wipro Main Gate ⇔ Bidadi,3
G-3 ELCW-CSB,G-3 ELCW-CSB,Electronic City Wipro Main Gate ⇔ Central Silk Board,3
600-KB CLO-ELCW,600-KB,Electronic City Wipro Main Gate ⇔ Chandra Layout,3
500-EB ELCW-WTF-KDG,500-EB,Electronic City Wipro Main Gate ⇔ Kadugodi Bus Station,3
KIA-8E,KIA-8E,Electronic City Wipro Main Gate ⇔ Kempegowda International Airport,3
378 KGR-ELCW,378 KGR-ELCW,Electronic City Wipro Main Gate ⇔ Kengeri Bus Station,3
MF-22,MF-22,Electronic City Wipro Main Gate ⇔ Kodathi Wipro,3
500-EB,500-EB,Electronic City Wipro Main Gate ⇔ Tin Factory,3
NICE-7A ELCW-YBS,NICE-7A,Electronic City Wipro Main Gate ⇔ Yeshawanthapura Bus Station,3
NICE-10 ELC-D43G,NICE-10,Electronic City ⇔ Depot-43 Gate,3
500-EB ELC-HBL,500-EB,Electronic City ⇔ Hebbala Bridge,3
399,399,Electronic City ⇔ Hosakote Bus Stand (Old),3
399 ELC-KDG,399 ELC-KDG,Electronic City ⇔ Kadugodi Bus Station,3
500-D GKVK-CSB,500-D,GKVK ⇔ Central Silk Board,3
63-B,63-B,GKW Layout ⇔ Shivajinagara Bus Station,3
288-A GPO-TDL-D45,288-A,GPO ⇔ Depot-45 Gate,3
288-A GPO-KDH,288-A,GPO ⇔ Kodigehalli,3
213 GPO-VSD-LBWG-RGL,213,GPO ⇔ Ravagodlu,3
304-Q,304-Q,Ganagaluru ⇔ KR Market,3
144-G GPTE-NRG,144-G,Ganapathi Enclave ⇔ Neelasandra Rose Garden,3
263-B GNP-KBS,263-B,Ganapathi Layout (JK Store) ⇔ Kempegowda Bus Station,3
59-D,59-D,Gangondanahalli Masjid ⇔ KR Market (Kalasipalya),3
250-S GBL-VSD-KBS,250-S,Geleyara Balaga Layout ⇔ Kempegowda Bus Station,3
342-F GGS-SJP,342-F,Genius Global School Kodathi ⇔ Sarjapura,3
285-MJ GST-JKR,285-MJ,Ghati Subramanya ⇔ Jakkur,3
242-FA GDP-TVK,242-FA,Gidadapalya ⇔ Tavarekere,3
502-A GNP-HBL,502-A,Gonipura ⇔ Hebbala Bridge,3
228-A GNP-SCS,228-A,Gonipura ⇔ St Clare School,3
500-DP,500-DP,Goraguntepalya ⇔ Central Silk Board,3
502-C GGP-KRPGH,502-C,Goraguntepalya ⇔ KR Pura Govt Hospital,3
502-CA,502-CA,Goraguntepalya ⇔ KR Pura Govt Hospital,3
500-QA,500-QA,Goraguntepalya ⇔ KR Pura Metro Station,3
GGP-RMSP,GGP-RMSP,Goraguntepalya ⇔ Ramaswamypalya,3
291-R,291-R,Govindapura ⇔ Jagajeevanram Nagara,3
255-H GVP-KBS,255-H,Govindapura ⇔ Kempegowda Bus Station,3
401-Z GFGC-YBS,401-Z,Govt First Grade College Bidadi ⇔ Yeshawanthapura Bus Station,3
210-CA KMT-GBL,210-CA,Gubbalala ⇔ KR Market (Kalasipalya),3
210-CA,210-CA,Gubbalala ⇔ Kempegowda Bus Station,3
266-F GNA-KBS,266-F,Guni Agrahara ⇔ Kempegowda Bus Station,3
500-D JGS-CSB,500-D,HAL Gnanajyothi School ⇔ Central Silk Board,3
335-H,335-H,HAL Main Gate ⇔ Chikka Thirupathi,3
HAL-D6G,HAL-D6G,HAL Main Gate ⇔ Depot-06 Gate,3
306-RA,306-RA,HAL Main Gate ⇔ Devanagondi,3
223-A HAL-DBT,223-A,HAL Main Gate ⇔ Dodda Basti,3
400-A,400-A,HAL Main Gate ⇔ KR Pura Govt Hospital,3
KIA-4,KIA-4,HAL Main Gate ⇔ Kempegowda International Airport,3
329-M,329-M,HAL Main Gate ⇔ Muthsandra,3
340-A STJN-HSRKEB,340-A,HSR Layout KEB ⇔ St Johns Hospital,3
201-M HMNRPC-ANKT,201-M,Hampinagara RPC Layout ⇔ Anna Kuteera Kathriguppe,3
CLO-RPCLO,CLO-RPCLO,Hampinagara RPC Layout ⇔ Chandra Layout,3
HPN-CLO,HPN-CLO,Hampinagara RPC Layout ⇔ Chandra Layout,3
176,176,Hampinagara RPC Layout ⇔ Kaval Byrasandra,3
75-B,75-B,Hampinagara RPC Layout ⇔ Malleshwara Bus Stand,3
176 HPN-RGH,176 HPN-RGH,Hampinagara RPC Layout ⇔ RM Guttahalli,3
401-B,401-B,Hampinagara RPC Layout ⇔ Yelahanka Old Town,3
285-RA HNYR-KBS,285-RA,Haniyuru ⇔ Kempegowda Bus Station,3
341-A,341-A,Haraluru ⇔ KR Market (Kalasipalya),3
285-YA HHP-KBS,285-YA,Harohalli Palya ⇔ Kempegowda Bus Station,3
213-V-HRH-D4,213-V-HRH-D4,Harohalli ⇔ Depot-04 Jayanagara,3
342-A KMT HRH,342-A,Harohalli ⇔ KR Market (Kalasipalya),3
213-Q HRH-MTRPR,213-Q,Harohalli ⇔ Muttarayanapura,3
257-A HKH-KBS,257-A,Harokyatanahalli ⇔ Kempegowda Bus Station,3
399 HSS-CPR,399 HSS-CPR,Head Start School Gate ⇔ Chandapura,3
328-H HSS-SJP-ATB,328-H,Head Start School Kommasandra ⇔ Attibele Bus Stand,3
500-CH HSS-BTP,500-CH,Head Start School Kommasandra ⇔ Byatarayanapura,3
HSS-GJR-CNS,HSS-GJR-CNS,Head Start School Kommasandra ⇔ Channasandra,3
328-H HSS-KDG,328-H,Head Start School Kommasandra ⇔ Kadugodi Bus Station,3
281-G HBLB-BKHP,281-G,Hebbala Bridge ⇔ Bande Kodigehalli palya,3
500-TA,500-TA,Hebbala Bridge ⇔ Bhoganahalli,3
500-D,500-D,Hebbala Bridge ⇔ Central Silk Board,3
500-HC,500-HC,Hebbala Bridge ⇔ Chikka Thirupathi,3
289-E HBLB-CKH,289-E,Hebbala Bridge ⇔ Chokkanahalli,3
501-C HBLB-D12G,501-C,Hebbala Bridge ⇔ Depot-12 Gate,3
282 HBLB-VNC-D52G,282,Hebbala Bridge ⇔ Depot-52 Arrival,3
289 HBLB-D52G,289,Hebbala Bridge ⇔ Depot-52 Arrival,3
506-A,506-A,Hebbala Bridge ⇔ Devanagondi,3
298-M HBLB-DVH,298-M,Hebbala Bridge ⇔ Devanahalli Old Bus Stand,3
V-500E,V-500E,Hebbala Bridge ⇔ Electronic City Wipro Main Gate,3
285-MJ HBLB-GST,285-MJ,Hebbala Bridge ⇔ Ghati Subramanya,3
412-H HBLB-ISRO,412-H,Hebbala Bridge ⇔ ISRO Layout,3
500-QP,500-QP,Hebbala Bridge ⇔ KR Pura Govt Hospital,3
V-HBLB-KBS,V-HBLB-KBS,Hebbala Bridge ⇔ Kempegowda Bus Station,3
281-AP,281-AP,Hebbala Bridge ⇔ Kempegowda International Airport,3
KIA-9H,KIA-9H,Hebbala Bridge ⇔ Kempegowda International Airport,3
501-C,501-C,Hebbala Bridge ⇔ Kengeri Bus Station,3
282-G HBLB-KDLH,282-G,Hebbala Bridge ⇔ Kodagalahatti,3
502-E,502-E,Hebbala Bridge ⇔ Kottigepalya,3
283-B HBLB-KDGC,283-B,Hebbala Bridge ⇔ Kuduregere Colony,3
500-D HBLB-BTM,500-D,Hebbala Bridge ⇔ Kuvempunagara Bus station (BTM Layout),3
282-F HBLB-MNH,282-F,Hebbala Bridge ⇔ Maranayakanahalli,3
406 HBLB-NMG,406 HBLB-NMG,Hebbala Bridge ⇔ Nelamangala Bus Station,3
G-9 HBL-YST5NA,G-9,Hebbala Bridge ⇔ Niviksha Arcade Yelahanka 5th phase,3
285 HBLB-PTML,285,Hebbala Bridge ⇔ Patalamma Temple,3
285 HBLB-THS,285 HBLB-THS,Hebbala Bridge ⇔ Tharahunase,3
285-MN,285-MN,Hebbala Bridge ⇔ Tubagere,3
298-MP HBLB-VJP,298-MP,Hebbala Bridge ⇔ Vijayapura Bus Stand Jangamakote,3
297-K HBLB-VNP,297-K,Hebbala Bridge ⇔ Vishwanathapura,3
500-HC HBLB-WTTMC,500-HC,Hebbala Bridge ⇔ White Field Bus Station (Vydehi Hospital),3
K-2 HBL-BELF,K-2 HBL-BELF,Hebbala ⇔ BEL Factory,3
K-2 HBL-CLO,K-2 HBL-CLO,Hebbala ⇔ Chandra Layout,3
279-F,279-F,Hebbala ⇔ Chikkallasandra,3
401-NY HBL-GGH,401-NY,Hebbala ⇔ Gangondanahalli Masjid,3
279-A HBL-VSD-KMT,279-A,Hebbala ⇔ KR Market,3
279-E HBL-KBR,279-E,Hebbala ⇔ Kaval Byrasandra,3
401-NY,401-NY,Hebbala ⇔ Mysore Road Bus Station,3
K-2B HBL-MRBS,K-2B,Hebbala ⇔ Mysore Road Bus Station,3
K-2B,K-2B,Hebbala ⇔ Nayandahalli Junction,3
502-H JHMS-HJLC,502-H,Hejjala Cross ⇔ Jalahalli Cross Metro Station Arrival,3
CHAKRA-10A,CHAKRA-10A,Hennuru Junction ⇔ Hennur Junction,3
285 HRTA-HBLB,285,Heritage Estate Rajanukunte ⇔ Hebbala Bridge,3
248-BA HGT-D31G,248-BA,Hesaraghatta ⇔ Depot-31 Gate,3
253-J HGV-VSD-KBS,253-J,Hesaraghatta ⇔ Kempegowda Bus Station,3
266 HGV-MTK-SBS,266,Hesaraghatta ⇔ Shivajinagara Bus Station,3
289-C HNH-KBS,289-C,Hoovinayakanahalli ⇔ Kempegowda Bus Station,3
505,505,Hosa Road ⇔ Varthur Kodi,3
282-A HSHK-KBS,282-A,Hosahalli Kodagalahatti ⇔ Kempegowda Bus Station,3
399-F,399-F,Hosakote Bus Stand (Old) ⇔ Anekal,3
328-H,328-H,Hosakote Bus Stand (Old) ⇔ Attibele Bus Stand,3
V-328H,V-328H,Hosakote Bus Stand (Old) ⇔ Attibele Bus Stand,3
500-HG HSK-BELF,500-HG,Hosakote Bus Stand (Old) ⇔ BEL Factory,3
317 HSK-BEML,317 HSK-BEML,Hosakote Bus Stand (Old) ⇔ BEML Gate,3
500-HK HSK-BMS IT,500-HK,Hosakote Bus Stand (Old) ⇔ BMSIT College Campous Yelahanka,3
380-P,380-P,Hosakote Bus Stand (Old) ⇔ Bylanarasapura,3
V-500F CSB-HSK,V-500F,Hosakote Bus Stand (Old) ⇔ Central Silk Board,3
399-A,399-A,Hosakote Bus Stand (Old) ⇔ Chandapura,3
328-H HSK-SJP-CTP,328-H,Hosakote Bus Stand (Old) ⇔ Chikka Thirupathi,3
390,390,Hosakote Bus Stand (Old) ⇔ Chikka Thirupathi,3
317-BC HSK-CHG,317-BC,Hosakote Bus Stand (Old) ⇔ Chikkanahalli Gate,3
328-H HSK-D41G,328-H,Hosakote Bus Stand (Old) ⇔ Depot-41 Gate,3
500-HG,500-HG,Hosakote Bus Stand (Old) ⇔ Goraguntepalya,3
500-HK,500-HK,Hosakote Bus Stand (Old) ⇔ Hebbala Bridge,3
V-500HK,V-500HK,Hosakote Bus Stand (Old) ⇔ Hebbala Bridge,3
MF-1K HSK-KDGMS,MF-1K,Hosakote Bus Stand (Old) ⇔ Kadugodi Metro Station,3
381-E HSK-HSKH-KRMT,381-E,Hosakote Bus Stand (Old) ⇔ Kateramma Temple Kambalipura,3
317-YK HSK-KGH,317-YK,Hosakote Bus Stand (Old) ⇔ Kattigenahalli,3
328-H HSK -LKR,328-H,Hosakote Bus Stand (Old) ⇔ Lakkur,3
334-EH,334-EH,Hosakote Bus Stand (Old) ⇔ Marathahalli Bridge,3
298-PA,298-PA,Hosakote Bus Stand (Old) ⇔ Vijayapura Bus Stand Jangamakote,3
298-PB,298-PB,Hosakote Bus Stand (Old) ⇔ Vijayapura Bus Stand Jangamakote,3
381-C,381-C,Hosakote Bus Stand (Old) ⇔ Vijayapura Bus Stand Jangamakote,3
V-328H HSK-WTTMC,V-328H,Hosakote Bus Stand (Old) ⇔ White Field Bus Station (Vydehi Hospital),3
305-J HSKTTMC-KMT,305-J,Hosakote Bus Station (TTMC) ⇔ KR Market,3
EXP-317HT,EXP-317HT,Hosakote Bus Station (TTMC) ⇔ Tin Factory,3
381-F,381-F,Hosakote High School ⇔ Kateramma Temple Kambalipura,3
348-C KMT-HSPK,348-C,Hosapalya Kudlu Gate ⇔ KR Market (Kalasipalya),3
347-L,347-L,Hosapalya Kudlu Gate ⇔ Kempegowda Bus Station,3
348,348,Hosapalya Kudlu Gate ⇔ Kempegowda Bus Station,3
MF-22HC,MF-22HC,Hulimavu Gate 80 Feet Road ⇔ Central Silk Board,3
343-A HLH-KRMTTMC,343-A,Hullahalli Village ⇔ Koramangala Bus Station,3
340-J,340-J,Huskur ⇔ KR Market (Kalasipalya),3
IIHS-CLO,IIHS-CLO,IIHS Sadashivanagara ⇔ Chandra Layout,3
500-A ISROM-HBL-MTK-YBS,500-A,ISRO Murugeshpalya ⇔ Yeshawanthapura Bus Station,3
MF-1G,MF-1G,ITPL Metro Station ⇔ ITPL Metro Station,3
MF-1GA,MF-1GA,ITPL Metro Station ⇔ ITPL Metro Station,3
MF-1G ITPLMS-WTTMC,MF-1G,ITPL Metro Station ⇔ White Field Bus Station (Vydehi Hospital),3
IMD-CSB,IMD-CSB,Immadihalli ⇔ Central Silk Board,3
297-A ISNH-KBS,297-A,Indrasanahalli ⇔ Kempegowda Bus Station,3
JPN6-BSK,JPN6-BSK,JP Nagara 6th Phase ⇔ Banashankari Bus Station,3
2-E  JPN6-VSD,2-E,JP Nagara 6th Phase ⇔ Vidhana Soudha Karnataka High Court,3
JPMS-JP6-JBS-BSK,JPMS-JP6-JBS-BSK,JP Nagara Metro Station ⇔ Banashankari Bus Station,3
MF-15 JPMS-D34G,MF-15,JP Nagara Metro Station ⇔ Depot-34 Gate,3
MF-15,MF-15,JP Nagara Metro Station ⇔ Jambu Savari Dinne,3
TR-4,TR-4,Jagajeevanram Nagara ⇔ Nagawara,3
143-A,143-A,Jagajeevanram Nagara ⇔ Neelasandra Bus Stand,3
TR-4A,TR-4A,Jagajeevanram Nagara ⇔ RK Hegde Nagara,3
60-A JJN-VJNT,60-A,Jagajeevanram Nagara ⇔ Vijayanagara Bus Station,3
77-F,77-F,Jai Bhuvaneshwari Nagara ⇔ KR Market (Kalasipalya),3
80-F JBN-YTTMC,80-F,Jai Bhuvaneshwari Nagara ⇔ Yeshawanthapura Bus Station,3
258-MA JKNH-KBS,258-MA,Jakkanahalli ⇔ Kempegowda Bus Station,3
MF-28,MF-28,Jakkur Layout  shanimahatma Temple ⇔ Laggere New Bus Stand,3
MF-28 JKLO-ISROQ-LGRNB,MF-28,Jakkur Layout  shanimahatma Temple ⇔ Laggere New Bus Stand,3
285-MJ,285-MJ,Jakkur Layout ⇔ Ghati Subramanya,3
CHAKRA-2A,CHAKRA-2A,Jalahalli Cross  Metro Station Departure ⇔ Jalahalli Cross Metro Station Arrival,3
MF-23A,MF-23A,Jalahalli Cross  Metro Station Departure ⇔ Jalahalli Cross Metro Station Arrival,3
MF-30,MF-30,Jalahalli Cross  Metro Station Departure ⇔ Jalahalli Cross Metro Station Arrival,3
MF-31,MF-31,Jalahalli Cross  Metro Station Departure ⇔ Jalahalli Cross Metro Station Arrival,3
MF-24,MF-24,Jalahalli Cross  Metro Station Departure ⇔ Laggere New Bus Stand,3
MF-29,MF-29,Jalahalli Cross  Metro Station Departure ⇔ Madanayakanahalli,3
MF-27,MF-27,Jalahalli Cross  Metro Station Departure ⇔ Makali,3
JHMS-PSS,JHMS-PSS,Jalahalli Cross  Metro Station Departure ⇔ Peenya 2nd Stage,3
255-D JHMS-TVHA,255-D,Jalahalli Cross  Metro Station Departure ⇔ Tata Values Homes Apartments,3
MF-23B JHC-BELF,MF-23B,Jalahalli Cross ⇔ BEL Factory,3
410-AB,410-AB,Jalahalli Cross ⇔ Banashankari Bus Station,3
410-FC,410-FC,Jalahalli Cross ⇔ Banashankari Bus Station,3
410-FC JHC-GGP-CLO,410-FC,Jalahalli Cross ⇔ Chandra Layout,3
410-K JJHC-CDSN,410-K,Jalahalli Cross ⇔ Chowdeshwarinagara,3
MF-26,MF-26,Jalahalli Cross ⇔ Chowdeshwarinagara Bus Stand,3
248 JHC-DPJN,248 JHC-DPJN,Jalahalli Cross ⇔ Deepanjalinagara,3
515 JHC-KGR-D12G,515,Jalahalli Cross ⇔ Depot-12 Gate,3
250-DA,250-DA,Jalahalli Cross ⇔ Jalahalli Cross,3
CHAKRA-2,CHAKRA-2,Jalahalli Cross ⇔ Jalahalli Cross,3
MF-23,MF-23,Jalahalli Cross ⇔ Jalahalli Cross,3
248-A,248-A,Jalahalli Cross ⇔ Laggere New Bus Stand,3
MBS-17,MBS-17,Jalahalli Cross ⇔ Marathahalli Bridge,3
410-K JHC-NDHMF,410-K,Jalahalli Cross ⇔ Mysore Road Metro Station,3
255-F,255-F,Jalahalli Cross ⇔ Nelamangala Bus Station,3
273 JHC-SDN,273 JHC-SDN,Jalahalli Cross ⇔ Sharadamba Nagara,3
401-AE,401-AE,Jalahalli Cross ⇔ Tharahunase,3
